row_id,respondent_id,y,wait,eff,se,cash,p_dce
15392,856,0,0.0,0.0,0.0,0.0,0.18576865
15393,856,0,3.0,0.5,3.0,200.0,0.30354117
15395,856,0,0.0,0.0,0.0,0.0,0.18576865
15396,856,0,3.0,0.5,3.0,50.0,0.25792433
15397,856,1,6.0,0.95,3.0,200.0,0.35530895
15398,856,0,0.0,0.0,0.0,0.0,0.18576865
15399,856,1,1.0,0.95,2.0,800.0,0.64376680
15400,856,0,3.0,0.5,1.0,200.0,0.29453072
15401,856,0,0.0,0.0,0.0,0.0,0.18576865
15402,856,0,3.0,0.7,1.0,800.0,0.55404722
15403,856,1,3.0,0.5,1.0,800.0,0.50792292
15404,856,0,0.0,0.0,0.0,0.0,0.18576865
15407,856,0,0.0,0.0,0.0,0.0,0.18576865
15426,858,1,6.0,0.95,2.0,50.0,0.30078316
15427,858,0,1.0,0.5,2.0,200.0,0.32509733
15428,858,0,0.0,0.0,0.0,0.0,0.18576865
15430,858,0,0.0,0.95,2.0,50.0,0.38250106
15431,858,0,0.0,0.0,0.0,0.0,0.18576865
15432,858,1,1.0,0.5,2.0,50.0,0.27753189
15434,858,0,0.0,0.0,0.0,0.0,0.18576865
15435,858,0,1.0,0.5,1.0,50.0,0.27324280
15436,858,1,0.0,0.95,1.0,800.0,0.65272244
15437,858,0,0.0,0.0,0.0,0.0,0.18576865
15438,858,0,0.0,0.95,2.0,800.0,0.65757854
15440,858,0,0.0,0.0,0.0,0.0,0.18576865
15441,858,0,1.0,0.7,2.0,800.0,0.58905808
15443,858,0,0.0,0.0,0.0,0.0,0.18576865
15624,869,0,1.0,0.5,2.0,800.0,0.54357179
15626,869,0,0.0,0.0,0.0,0.0,0.18576865
15627,869,1,3.0,0.5,3.0,800.0,0.51866203
15629,869,0,0.0,0.0,0.0,0.0,0.18576865
15630,869,0,1.0,0.95,3.0,200.0,0.42753168
15631,869,1,1.0,0.7,1.0,50.0,0.31154864
15632,869,0,0.0,0.0,0.0,0.0,0.18576865
15633,869,1,3.0,0.95,3.0,800.0,0.62050764
15634,869,0,0.0,0.95,2.0,50.0,0.38250106
15635,869,0,0.0,0.0,0.0,0.0,0.18576865
15637,869,1,3.0,0.7,2.0,200.0,0.33924890
15638,869,0,0.0,0.0,0.0,0.0,0.18576865
15639,869,1,6.0,0.95,1.0,800.0,0.56620945
15641,869,0,0.0,0.0,0.0,0.0,0.18576865
15697,873,0,3.0,0.95,2.0,50.0,0.34045694
15698,873,0,0.0,0.0,0.0,0.0,0.18576865
15699,873,0,3.0,0.7,3.0,50.0,0.29495424
15701,873,1,0.0,0.0,0.0,0.0,0.18576865
15702,873,0,1.0,0.7,3.0,50.0,0.32084294
15703,873,1,1.0,0.95,2.0,200.0,0.42227938
15704,873,0,0.0,0.0,0.0,0.0,0.18576865
15706,873,0,6.0,0.95,2.0,200.0,0.35040084
15707,873,0,0.0,0.0,0.0,0.0,0.18576865
15709,873,0,3.0,0.95,1.0,800.0,0.61033366
15710,873,1,0.0,0.0,0.0,0.0,0.18576865
15712,873,0,1.0,0.5,1.0,800.0,0.53823425
15713,873,0,0.0,0.0,0.0,0.0,0.18576865
15716,874,0,0.0,0.0,0.0,0.0,0.18576865
15717,874,0,3.0,0.7,1.0,200.0,0.33444754
15719,874,0,0.0,0.0,0.0,0.0,0.18576865
15720,874,0,3.0,0.7,3.0,200.0,0.34408355
15721,874,0,1.0,0.95,1.0,800.0,0.63882242
15722,874,1,0.0,0.0,0.0,0.0,0.18576865
15723,874,1,0.0,0.95,3.0,800.0,0.66240185
15724,874,0,3.0,0.7,3.0,200.0,0.34408355
15725,874,0,0.0,0.0,0.0,0.0,0.18576865
15726,874,0,1.0,0.5,1.0,50.0,0.27324280
15727,874,1,6.0,0.95,1.0,200.0,0.34552419
15728,874,0,0.0,0.0,0.0,0.0,0.18576865
15729,874,1,6.0,0.95,2.0,800.0,0.57148108
15730,874,0,1.0,0.5,2.0,50.0,0.27753189
15731,874,0,0.0,0.0,0.0,0.0,0.18576865
15840,881,0,1.0,0.7,3.0,200.0,0.37200915
15841,881,0,1.0,0.95,3.0,800.0,0.64868073
15842,881,1,0.0,0.0,0.0,0.0,0.18576865
15843,881,0,0.0,0.95,3.0,50.0,0.38759053
15844,881,0,1.0,0.95,3.0,50.0,0.37326795
15845,881,1,0.0,0.0,0.0,0.0,0.18576865
15846,881,0,6.0,0.95,1.0,50.0,0.29628210
15847,881,1,1.0,0.7,3.0,800.0,0.59425102
15848,881,0,0.0,0.0,0.0,0.0,0.18576865
15850,881,0,1.0,0.7,2.0,200.0,0.36700167
15851,881,1,0.0,0.0,0.0,0.0,0.18576865
15853,881,1,1.0,0.95,1.0,800.0,0.63882242
15854,881,0,0.0,0.0,0.0,0.0,0.18576865
15855,881,0,0.0,0.95,3.0,50.0,0.38759053
15856,881,0,0.0,0.95,3.0,800.0,0.66240185
15857,881,1,0.0,0.0,0.0,0.0,0.18576865
15858,882,0,1.0,0.7,3.0,200.0,0.37200915
15859,882,0,1.0,0.95,3.0,800.0,0.64868073
15860,882,1,0.0,0.0,0.0,0.0,0.18576865
15861,882,0,0.0,0.95,3.0,50.0,0.38759053
15862,882,0,1.0,0.95,3.0,50.0,0.37326795
15863,882,1,0.0,0.0,0.0,0.0,0.18576865
15864,882,0,6.0,0.95,1.0,50.0,0.29628210
15865,882,1,1.0,0.7,3.0,800.0,0.59425102
15866,882,0,0.0,0.0,0.0,0.0,0.18576865
15868,882,0,1.0,0.7,2.0,200.0,0.36700167
15869,882,1,0.0,0.0,0.0,0.0,0.18576865
15871,882,1,1.0,0.95,1.0,800.0,0.63882242
15872,882,0,0.0,0.0,0.0,0.0,0.18576865
15873,882,0,0.0,0.95,3.0,50.0,0.38759053
15874,882,0,0.0,0.95,3.0,800.0,0.66240185
15875,882,1,0.0,0.0,0.0,0.0,0.18576865
16020,891,0,3.0,0.95,3.0,200.0,0.39808018
16021,891,1,3.0,0.5,2.0,200.0,0.29901649
16022,891,0,0.0,0.0,0.0,0.0,0.18576865
16023,891,0,3.0,0.5,3.0,200.0,0.30354117
16025,891,0,0.0,0.0,0.0,0.0,0.18576865
16026,891,0,3.0,0.5,3.0,50.0,0.25792433
16027,891,1,6.0,0.95,3.0,200.0,0.35530895
16028,891,0,0.0,0.0,0.0,0.0,0.18576865
16029,891,1,1.0,0.95,2.0,800.0,0.64376680
16030,891,0,3.0,0.5,1.0,200.0,0.29453072
16031,891,0,0.0,0.0,0.0,0.0,0.18576865
16032,891,0,3.0,0.7,1.0,800.0,0.55404722
16033,891,1,3.0,0.5,1.0,800.0,0.50792292
16034,891,0,0.0,0.0,0.0,0.0,0.18576865
16037,891,0,0.0,0.0,0.0,0.0,0.18576865
16038,892,0,1.0,0.7,3.0,200.0,0.37200915
16039,892,0,1.0,0.95,3.0,800.0,0.64868073
16040,892,1,0.0,0.0,0.0,0.0,0.18576865
16041,892,0,0.0,0.95,3.0,50.0,0.38759053
16042,892,0,1.0,0.95,3.0,50.0,0.37326795
16043,892,1,0.0,0.0,0.0,0.0,0.18576865
16044,892,0,6.0,0.95,1.0,50.0,0.29628210
16045,892,1,1.0,0.7,3.0,800.0,0.59425102
16046,892,0,0.0,0.0,0.0,0.0,0.18576865
16048,892,0,1.0,0.7,2.0,200.0,0.36700167
16049,892,1,0.0,0.0,0.0,0.0,0.18576865
16051,892,1,1.0,0.95,1.0,800.0,0.63882242
16052,892,0,0.0,0.0,0.0,0.0,0.18576865
16053,892,0,0.0,0.95,3.0,50.0,0.38759053
16054,892,0,0.0,0.95,3.0,800.0,0.66240185
16055,892,1,0.0,0.0,0.0,0.0,0.18576865
16110,896,1,6.0,0.95,2.0,50.0,0.30078316
16111,896,0,1.0,0.5,2.0,200.0,0.32509733
16112,896,0,0.0,0.0,0.0,0.0,0.18576865
16114,896,0,0.0,0.95,2.0,50.0,0.38250106
16115,896,0,0.0,0.0,0.0,0.0,0.18576865
16116,896,1,1.0,0.5,2.0,50.0,0.27753189
16118,896,0,0.0,0.0,0.0,0.0,0.18576865
16119,896,0,1.0,0.5,1.0,50.0,0.27324280
16120,896,1,0.0,0.95,1.0,800.0,0.65272244
16121,896,0,0.0,0.0,0.0,0.0,0.18576865
16122,896,0,0.0,0.95,2.0,800.0,0.65757854
16124,896,0,0.0,0.0,0.0,0.0,0.18576865
16125,896,0,1.0,0.7,2.0,800.0,0.58905808
16127,896,0,0.0,0.0,0.0,0.0,0.18576865
16218,902,1,6.0,0.95,2.0,50.0,0.30078316
16219,902,0,1.0,0.5,2.0,200.0,0.32509733
16220,902,0,0.0,0.0,0.0,0.0,0.18576865
16222,902,0,0.0,0.95,2.0,50.0,0.38250106
16223,902,0,0.0,0.0,0.0,0.0,0.18576865
16224,902,1,1.0,0.5,2.0,50.0,0.27753189
16226,902,0,0.0,0.0,0.0,0.0,0.18576865
16227,902,0,1.0,0.5,1.0,50.0,0.27324280
16228,902,1,0.0,0.95,1.0,800.0,0.65272244
16229,902,0,0.0,0.0,0.0,0.0,0.18576865
16230,902,0,0.0,0.95,2.0,800.0,0.65757854
16232,902,0,0.0,0.0,0.0,0.0,0.18576865
16233,902,0,1.0,0.7,2.0,800.0,0.58905808
16235,902,0,0.0,0.0,0.0,0.0,0.18576865
16362,910,0,1.0,0.7,3.0,200.0,0.37200915
16363,910,0,1.0,0.95,3.0,800.0,0.64868073
16364,910,1,0.0,0.0,0.0,0.0,0.18576865
16365,910,0,0.0,0.95,3.0,50.0,0.38759053
16366,910,0,1.0,0.95,3.0,50.0,0.37326795
16367,910,1,0.0,0.0,0.0,0.0,0.18576865
16368,910,0,6.0,0.95,1.0,50.0,0.29628210
16369,910,1,1.0,0.7,3.0,800.0,0.59425102
16370,910,0,0.0,0.0,0.0,0.0,0.18576865
16372,910,0,1.0,0.7,2.0,200.0,0.36700167
16373,910,1,0.0,0.0,0.0,0.0,0.18576865
16375,910,1,1.0,0.95,1.0,800.0,0.63882242
16376,910,0,0.0,0.0,0.0,0.0,0.18576865
16377,910,0,0.0,0.95,3.0,50.0,0.38759053
16378,910,0,0.0,0.95,3.0,800.0,0.66240185
16379,910,1,0.0,0.0,0.0,0.0,0.18576865
16416,913,0,1.0,0.5,2.0,800.0,0.54357179
16418,913,0,0.0,0.0,0.0,0.0,0.18576865
16419,913,1,3.0,0.5,3.0,800.0,0.51866203
16421,913,0,0.0,0.0,0.0,0.0,0.18576865
16422,913,0,1.0,0.95,3.0,200.0,0.42753168
16423,913,1,1.0,0.7,1.0,50.0,0.31154864
16424,913,0,0.0,0.0,0.0,0.0,0.18576865
16425,913,1,3.0,0.95,3.0,800.0,0.62050764
16426,913,0,0.0,0.95,2.0,50.0,0.38250106
16427,913,0,0.0,0.0,0.0,0.0,0.18576865
16429,913,1,3.0,0.7,2.0,200.0,0.33924890
16430,913,0,0.0,0.0,0.0,0.0,0.18576865
16431,913,1,6.0,0.95,1.0,800.0,0.56620945
16433,913,0,0.0,0.0,0.0,0.0,0.18576865
16524,919,1,1.0,0.95,3.0,200.0,0.42753168
16526,919,0,0.0,0.0,0.0,0.0,0.18576865
16527,919,0,3.0,0.7,1.0,800.0,0.55404722
16529,919,1,0.0,0.0,0.0,0.0,0.18576865
16532,919,0,0.0,0.0,0.0,0.0,0.18576865
16533,919,0,1.0,0.95,1.0,200.0,0.41704460
16534,919,1,3.0,0.5,3.0,200.0,0.30354117
16535,919,0,0.0,0.0,0.0,0.0,0.18576865
16536,919,0,3.0,0.7,2.0,50.0,0.29050416
16537,919,0,3.0,0.7,2.0,50.0,0.29050416
16538,919,1,0.0,0.0,0.0,0.0,0.18576865
16540,919,0,0.0,0.95,3.0,200.0,0.44246643
16541,919,0,0.0,0.0,0.0,0.0,0.18576865
16561,921,0,3.0,0.95,2.0,50.0,0.34045694
16562,921,0,0.0,0.0,0.0,0.0,0.18576865
16563,921,0,3.0,0.7,3.0,50.0,0.29495424
16565,921,1,0.0,0.0,0.0,0.0,0.18576865
16566,921,0,1.0,0.7,3.0,50.0,0.32084294
16567,921,1,1.0,0.95,2.0,200.0,0.42227938
16568,921,0,0.0,0.0,0.0,0.0,0.18576865
16570,921,0,6.0,0.95,2.0,200.0,0.35040084
16571,921,0,0.0,0.0,0.0,0.0,0.18576865
16573,921,0,3.0,0.95,1.0,800.0,0.61033366
16574,921,1,0.0,0.0,0.0,0.0,0.18576865
16576,921,0,1.0,0.5,1.0,800.0,0.53823425
16577,921,0,0.0,0.0,0.0,0.0,0.18576865
16668,927,0,1.0,0.7,3.0,200.0,0.37200915
16669,927,0,1.0,0.95,3.0,800.0,0.64868073
16670,927,1,0.0,0.0,0.0,0.0,0.18576865
16671,927,0,0.0,0.95,3.0,50.0,0.38759053
16672,927,0,1.0,0.95,3.0,50.0,0.37326795
16673,927,1,0.0,0.0,0.0,0.0,0.18576865
16674,927,0,6.0,0.95,1.0,50.0,0.29628210
16675,927,1,1.0,0.7,3.0,800.0,0.59425102
16676,927,0,0.0,0.0,0.0,0.0,0.18576865
16678,927,0,1.0,0.7,2.0,200.0,0.36700167
16679,927,1,0.0,0.0,0.0,0.0,0.18576865
16681,927,1,1.0,0.95,1.0,800.0,0.63882242
16682,927,0,0.0,0.0,0.0,0.0,0.18576865
16683,927,0,0.0,0.95,3.0,50.0,0.38759053
16684,927,0,0.0,0.95,3.0,800.0,0.66240185
16685,927,1,0.0,0.0,0.0,0.0,0.18576865
16704,929,0,1.0,0.7,3.0,200.0,0.37200915
16705,929,0,1.0,0.95,3.0,800.0,0.64868073
16706,929,1,0.0,0.0,0.0,0.0,0.18576865
16707,929,0,0.0,0.95,3.0,50.0,0.38759053
16708,929,0,1.0,0.95,3.0,50.0,0.37326795
16709,929,1,0.0,0.0,0.0,0.0,0.18576865
16710,929,0,6.0,0.95,1.0,50.0,0.29628210
16711,929,1,1.0,0.7,3.0,800.0,0.59425102
16712,929,0,0.0,0.0,0.0,0.0,0.18576865
16714,929,0,1.0,0.7,2.0,200.0,0.36700167
16715,929,1,0.0,0.0,0.0,0.0,0.18576865
16717,929,1,1.0,0.95,1.0,800.0,0.63882242
16718,929,0,0.0,0.0,0.0,0.0,0.18576865
16719,929,0,0.0,0.95,3.0,50.0,0.38759053
16720,929,0,0.0,0.95,3.0,800.0,0.66240185
16721,929,1,0.0,0.0,0.0,0.0,0.18576865
16722,930,1,6.0,0.95,2.0,50.0,0.30078316
16723,930,0,1.0,0.5,2.0,200.0,0.32509733
16724,930,0,0.0,0.0,0.0,0.0,0.18576865
16726,930,0,0.0,0.95,2.0,50.0,0.38250106
16727,930,0,0.0,0.0,0.0,0.0,0.18576865
16728,930,1,1.0,0.5,2.0,50.0,0.27753189
16730,930,0,0.0,0.0,0.0,0.0,0.18576865
16731,930,0,1.0,0.5,1.0,50.0,0.27324280
16732,930,1,0.0,0.95,1.0,800.0,0.65272244
16733,930,0,0.0,0.0,0.0,0.0,0.18576865
16734,930,0,0.0,0.95,2.0,800.0,0.65757854
16736,930,0,0.0,0.0,0.0,0.0,0.18576865
16737,930,0,1.0,0.7,2.0,800.0,0.58905808
16739,930,0,0.0,0.0,0.0,0.0,0.18576865
16902,940,0,3.0,0.95,3.0,200.0,0.39808018
16903,940,1,3.0,0.5,2.0,200.0,0.29901649
16904,940,0,0.0,0.0,0.0,0.0,0.18576865
16905,940,0,3.0,0.5,3.0,200.0,0.30354117
16907,940,0,0.0,0.0,0.0,0.0,0.18576865
16908,940,0,3.0,0.5,3.0,50.0,0.25792433
16909,940,1,6.0,0.95,3.0,200.0,0.35530895
16910,940,0,0.0,0.0,0.0,0.0,0.18576865
16911,940,1,1.0,0.95,2.0,800.0,0.64376680
16912,940,0,3.0,0.5,1.0,200.0,0.29453072
16913,940,0,0.0,0.0,0.0,0.0,0.18576865
16914,940,0,3.0,0.7,1.0,800.0,0.55404722
16915,940,1,3.0,0.5,1.0,800.0,0.50792292
16916,940,0,0.0,0.0,0.0,0.0,0.18576865
16919,940,0,0.0,0.0,0.0,0.0,0.18576865
16957,943,0,3.0,0.95,2.0,50.0,0.34045694
16958,943,0,0.0,0.0,0.0,0.0,0.18576865
16959,943,0,3.0,0.7,3.0,50.0,0.29495424
16961,943,1,0.0,0.0,0.0,0.0,0.18576865
16962,943,0,1.0,0.7,3.0,50.0,0.32084294
16963,943,1,1.0,0.95,2.0,200.0,0.42227938
16964,943,0,0.0,0.0,0.0,0.0,0.18576865
16966,943,0,6.0,0.95,2.0,200.0,0.35040084
16967,943,0,0.0,0.0,0.0,0.0,0.18576865
16969,943,0,3.0,0.95,1.0,800.0,0.61033366
16970,943,1,0.0,0.0,0.0,0.0,0.18576865
16972,943,0,1.0,0.5,1.0,800.0,0.53823425
16973,943,0,0.0,0.0,0.0,0.0,0.18576865
17046,948,1,6.0,0.95,2.0,50.0,0.30078316
17047,948,0,1.0,0.5,2.0,200.0,0.32509733
17048,948,0,0.0,0.0,0.0,0.0,0.18576865
17050,948,0,0.0,0.95,2.0,50.0,0.38250106
17051,948,0,0.0,0.0,0.0,0.0,0.18576865
17052,948,1,1.0,0.5,2.0,50.0,0.27753189
17054,948,0,0.0,0.0,0.0,0.0,0.18576865
17055,948,0,1.0,0.5,1.0,50.0,0.27324280
17056,948,1,0.0,0.95,1.0,800.0,0.65272244
17057,948,0,0.0,0.0,0.0,0.0,0.18576865
17058,948,0,0.0,0.95,2.0,800.0,0.65757854
17060,948,0,0.0,0.0,0.0,0.0,0.18576865
17061,948,0,1.0,0.7,2.0,800.0,0.58905808
17063,948,0,0.0,0.0,0.0,0.0,0.18576865
17208,957,0,3.0,0.95,3.0,200.0,0.39808018
17209,957,1,3.0,0.5,2.0,200.0,0.29901649
17210,957,0,0.0,0.0,0.0,0.0,0.18576865
17211,957,0,3.0,0.5,3.0,200.0,0.30354117
17213,957,0,0.0,0.0,0.0,0.0,0.18576865
17214,957,0,3.0,0.5,3.0,50.0,0.25792433
17215,957,1,6.0,0.95,3.0,200.0,0.35530895
17216,957,0,0.0,0.0,0.0,0.0,0.18576865
17217,957,1,1.0,0.95,2.0,800.0,0.64376680
17218,957,0,3.0,0.5,1.0,200.0,0.29453072
17219,957,0,0.0,0.0,0.0,0.0,0.18576865
17220,957,0,3.0,0.7,1.0,800.0,0.55404722
17221,957,1,3.0,0.5,1.0,800.0,0.50792292
17222,957,0,0.0,0.0,0.0,0.0,0.18576865
17225,957,0,0.0,0.0,0.0,0.0,0.18576865
17317,963,0,3.0,0.95,2.0,50.0,0.34045694
17318,963,0,0.0,0.0,0.0,0.0,0.18576865
17319,963,0,3.0,0.7,3.0,50.0,0.29495424
17321,963,1,0.0,0.0,0.0,0.0,0.18576865
17322,963,0,1.0,0.7,3.0,50.0,0.32084294
17323,963,1,1.0,0.95,2.0,200.0,0.42227938
17324,963,0,0.0,0.0,0.0,0.0,0.18576865
17326,963,0,6.0,0.95,2.0,200.0,0.35040084
17327,963,0,0.0,0.0,0.0,0.0,0.18576865
17329,963,0,3.0,0.95,1.0,800.0,0.61033366
17330,963,1,0.0,0.0,0.0,0.0,0.18576865
17332,963,0,1.0,0.5,1.0,800.0,0.53823425
17333,963,0,0.0,0.0,0.0,0.0,0.18576865
17406,968,1,6.0,0.95,2.0,50.0,0.30078316
17407,968,0,1.0,0.5,2.0,200.0,0.32509733
17408,968,0,0.0,0.0,0.0,0.0,0.18576865
17410,968,0,0.0,0.95,2.0,50.0,0.38250106
17411,968,0,0.0,0.0,0.0,0.0,0.18576865
17412,968,1,1.0,0.5,2.0,50.0,0.27753189
17414,968,0,0.0,0.0,0.0,0.0,0.18576865
17415,968,0,1.0,0.5,1.0,50.0,0.27324280
17416,968,1,0.0,0.95,1.0,800.0,0.65272244
17417,968,0,0.0,0.0,0.0,0.0,0.18576865
17418,968,0,0.0,0.95,2.0,800.0,0.65757854
17420,968,0,0.0,0.0,0.0,0.0,0.18576865
17421,968,0,1.0,0.7,2.0,800.0,0.58905808
17423,968,0,0.0,0.0,0.0,0.0,0.18576865
17478,972,1,6.0,0.95,2.0,50.0,0.30078316
17479,972,0,1.0,0.5,2.0,200.0,0.32509733
17480,972,0,0.0,0.0,0.0,0.0,0.18576865
17482,972,0,0.0,0.95,2.0,50.0,0.38250106
17483,972,0,0.0,0.0,0.0,0.0,0.18576865
17484,972,1,1.0,0.5,2.0,50.0,0.27753189
17486,972,0,0.0,0.0,0.0,0.0,0.18576865
17487,972,0,1.0,0.5,1.0,50.0,0.27324280
17488,972,1,0.0,0.95,1.0,800.0,0.65272244
17489,972,0,0.0,0.0,0.0,0.0,0.18576865
17490,972,0,0.0,0.95,2.0,800.0,0.65757854
17492,972,0,0.0,0.0,0.0,0.0,0.18576865
17493,972,0,1.0,0.7,2.0,800.0,0.58905808
17495,972,0,0.0,0.0,0.0,0.0,0.18576865
17496,973,0,3.0,0.95,3.0,200.0,0.39808018
17497,973,1,3.0,0.5,2.0,200.0,0.29901649
17498,973,0,0.0,0.0,0.0,0.0,0.18576865
17499,973,0,3.0,0.5,3.0,200.0,0.30354117
17501,973,0,0.0,0.0,0.0,0.0,0.18576865
17502,973,0,3.0,0.5,3.0,50.0,0.25792433
17503,973,1,6.0,0.95,3.0,200.0,0.35530895
17504,973,0,0.0,0.0,0.0,0.0,0.18576865
17505,973,1,1.0,0.95,2.0,800.0,0.64376680
17506,973,0,3.0,0.5,1.0,200.0,0.29453072
17507,973,0,0.0,0.0,0.0,0.0,0.18576865
17508,973,0,3.0,0.7,1.0,800.0,0.55404722
17509,973,1,3.0,0.5,1.0,800.0,0.50792292
17510,973,0,0.0,0.0,0.0,0.0,0.18576865
17513,973,0,0.0,0.0,0.0,0.0,0.18576865
17534,975,0,0.0,0.0,0.0,0.0,0.18576865
17535,975,0,3.0,0.7,1.0,200.0,0.33444754
17537,975,0,0.0,0.0,0.0,0.0,0.18576865
17538,975,0,3.0,0.7,3.0,200.0,0.34408355
17539,975,0,1.0,0.95,1.0,800.0,0.63882242
17540,975,1,0.0,0.0,0.0,0.0,0.18576865
17541,975,1,0.0,0.95,3.0,800.0,0.66240185
17542,975,0,3.0,0.7,3.0,200.0,0.34408355
17543,975,0,0.0,0.0,0.0,0.0,0.18576865
17544,975,0,1.0,0.5,1.0,50.0,0.27324280
17545,975,1,6.0,0.95,1.0,200.0,0.34552419
17546,975,0,0.0,0.0,0.0,0.0,0.18576865
17547,975,1,6.0,0.95,2.0,800.0,0.57148108
17548,975,0,1.0,0.5,2.0,50.0,0.27753189
17549,975,0,0.0,0.0,0.0,0.0,0.18576865
17694,984,1,1.0,0.95,3.0,200.0,0.42753168
17696,984,0,0.0,0.0,0.0,0.0,0.18576865
17697,984,0,3.0,0.7,1.0,800.0,0.55404722
17699,984,1,0.0,0.0,0.0,0.0,0.18576865
17702,984,0,0.0,0.0,0.0,0.0,0.18576865
17703,984,0,1.0,0.95,1.0,200.0,0.41704460
17704,984,1,3.0,0.5,3.0,200.0,0.30354117
17705,984,0,0.0,0.0,0.0,0.0,0.18576865
17706,984,0,3.0,0.7,2.0,50.0,0.29050416
17707,984,0,3.0,0.7,2.0,50.0,0.29050416
17708,984,1,0.0,0.0,0.0,0.0,0.18576865
17710,984,0,0.0,0.95,3.0,200.0,0.44246643
17711,984,0,0.0,0.0,0.0,0.0,0.18576865
17820,991,0,1.0,0.7,3.0,200.0,0.37200915
17821,991,0,1.0,0.95,3.0,800.0,0.64868073
17822,991,1,0.0,0.0,0.0,0.0,0.18576865
17823,991,0,0.0,0.95,3.0,50.0,0.38759053
17824,991,0,1.0,0.95,3.0,50.0,0.37326795
17825,991,1,0.0,0.0,0.0,0.0,0.18576865
17826,991,0,6.0,0.95,1.0,50.0,0.29628210
17827,991,1,1.0,0.7,3.0,800.0,0.59425102
17828,991,0,0.0,0.0,0.0,0.0,0.18576865
17830,991,0,1.0,0.7,2.0,200.0,0.36700167
17831,991,1,0.0,0.0,0.0,0.0,0.18576865
17833,991,1,1.0,0.95,1.0,800.0,0.63882242
17834,991,0,0.0,0.0,0.0,0.0,0.18576865
17835,991,0,0.0,0.95,3.0,50.0,0.38759053
17836,991,0,0.0,0.95,3.0,800.0,0.66240185
17837,991,1,0.0,0.0,0.0,0.0,0.18576865
18090,1006,1,6.0,0.95,2.0,50.0,0.30078316
18091,1006,0,1.0,0.5,2.0,200.0,0.32509733
18092,1006,0,0.0,0.0,0.0,0.0,0.18576865
18094,1006,0,0.0,0.95,2.0,50.0,0.38250106
18095,1006,0,0.0,0.0,0.0,0.0,0.18576865
18096,1006,1,1.0,0.5,2.0,50.0,0.27753189
18098,1006,0,0.0,0.0,0.0,0.0,0.18576865
18099,1006,0,1.0,0.5,1.0,50.0,0.27324280
18100,1006,1,0.0,0.95,1.0,800.0,0.65272244
18101,1006,0,0.0,0.0,0.0,0.0,0.18576865
18102,1006,0,0.0,0.95,2.0,800.0,0.65757854
18104,1006,0,0.0,0.0,0.0,0.0,0.18576865
18105,1006,0,1.0,0.7,2.0,800.0,0.58905808
18107,1006,0,0.0,0.0,0.0,0.0,0.18576865
18126,1008,0,1.0,0.5,2.0,800.0,0.54357179
18128,1008,0,0.0,0.0,0.0,0.0,0.18576865
18129,1008,1,3.0,0.5,3.0,800.0,0.51866203
18131,1008,0,0.0,0.0,0.0,0.0,0.18576865
18132,1008,0,1.0,0.95,3.0,200.0,0.42753168
18133,1008,1,1.0,0.7,1.0,50.0,0.31154864
18134,1008,0,0.0,0.0,0.0,0.0,0.18576865
18135,1008,1,3.0,0.95,3.0,800.0,0.62050764
18136,1008,0,0.0,0.95,2.0,50.0,0.38250106
18137,1008,0,0.0,0.0,0.0,0.0,0.18576865
18139,1008,1,3.0,0.7,2.0,200.0,0.33924890
18140,1008,0,0.0,0.0,0.0,0.0,0.18576865
18141,1008,1,6.0,0.95,1.0,800.0,0.56620945
18143,1008,0,0.0,0.0,0.0,0.0,0.18576865
18163,1010,0,3.0,0.95,2.0,50.0,0.34045694
18164,1010,0,0.0,0.0,0.0,0.0,0.18576865
18165,1010,0,3.0,0.7,3.0,50.0,0.29495424
18167,1010,1,0.0,0.0,0.0,0.0,0.18576865
18168,1010,0,1.0,0.7,3.0,50.0,0.32084294
18169,1010,1,1.0,0.95,2.0,200.0,0.42227938
18170,1010,0,0.0,0.0,0.0,0.0,0.18576865
18172,1010,0,6.0,0.95,2.0,200.0,0.35040084
18173,1010,0,0.0,0.0,0.0,0.0,0.18576865
18175,1010,0,3.0,0.95,1.0,800.0,0.61033366
18176,1010,1,0.0,0.0,0.0,0.0,0.18576865
18178,1010,0,1.0,0.5,1.0,800.0,0.53823425
18179,1010,0,0.0,0.0,0.0,0.0,0.18576865
18342,1020,1,6.0,0.95,2.0,50.0,0.30078316
18343,1020,0,1.0,0.5,2.0,200.0,0.32509733
18344,1020,0,0.0,0.0,0.0,0.0,0.18576865
18346,1020,0,0.0,0.95,2.0,50.0,0.38250106
18347,1020,0,0.0,0.0,0.0,0.0,0.18576865
18348,1020,1,1.0,0.5,2.0,50.0,0.27753189
18350,1020,0,0.0,0.0,0.0,0.0,0.18576865
18351,1020,0,1.0,0.5,1.0,50.0,0.27324280
18352,1020,1,0.0,0.95,1.0,800.0,0.65272244
18353,1020,0,0.0,0.0,0.0,0.0,0.18576865
18354,1020,0,0.0,0.95,2.0,800.0,0.65757854
18356,1020,0,0.0,0.0,0.0,0.0,0.18576865
18357,1020,0,1.0,0.7,2.0,800.0,0.58905808
18359,1020,0,0.0,0.0,0.0,0.0,0.18576865
